352000, 33855500
353000, 32544500
354000, 31562000
355000, 39490100
356000, 36225100
357000, 34372100
358000, 36250200
359000, 34029100
360000, 34935000
361000, 36955800
362000, 36805100
363000, 32871000
364000, 33442100
365000, 34810900
366000, 33992100
367000, 33994300
368000, 33620900
369000, 35760400
370000, 34730700
371000, 34830200
372000, 34220600
373000, 35329800
374000, 34420700
375000, 37054000
376000, 39798200
377000, 35171200
378000, 38846900
379000, 36246800
380000, 35502600
381000, 35454400
382000, 35800300
383000, 34194700
384000, 38525900
385000, 34242200
386000, 35570600
387000, 34573100
388000, 39054600
389000, 39365400
390000, 35239600
391000, 36164700
392000, 38863800
393000, 44264300
394000, 35586200
395000, 37249600
396000, 36020100
397000, 38862900
398000, 37018500
399000, 39274200
400000, 37449200
401000, 38104300
402000, 35523900
403000, 38179800
404000, 38508300
405000, 40285500
406000, 36952200
407000, 45260000
408000, 36045100
409000, 37214300
410000, 37023500
411000, 41006300
412000, 39019200
413000, 39807100
414000, 42462900
415000, 41615900
416000, 39862100
417000, 38288400
418000, 38949500
419000, 37397200
420000, 37818500
421000, 39118000
422000, 38259000
423000, 39591200
424000, 38969600
425000, 42294200
426000, 48925700
427000, 42926400
428000, 45328600
429000, 40916100
430000, 41728200
431000, 40956400
432000, 39789300
433000, 39364500
434000, 38825500
435000, 45870100
436000, 43519400
437000, 42377000
438000, 39962200
439000, 39681900
440000, 40578900
441000, 40732200
442000, 44068900
443000, 41261800
444000, 40349200
445000, 46588700
446000, 42100100
447000, 41491900
448000, 42865900
449000, 44844800
450000, 45325300
451000, 44972500
452000, 42188000
453000, 41311700
454000, 42420700
455000, 41102900
456000, 41542000
457000, 42168800
458000, 43357500
459000, 44014100
460000, 42559300
461000, 42128500
462000, 43041800
463000, 43134400
464000, 44057700
465000, 51353200
466000, 44632800
467000, 42150600
468000, 43059000
469000, 43389800
470000, 43270400
471000, 45030900
472000, 43625500
473000, 45613100
474000, 47480600
475000, 47741700
476000, 43787700
477000, 43584300
478000, 45412800
479000, 46706900
480000, 45368500
481000, 44596900
482000, 46912900
483000, 46211200
484000, 48490200
485000, 45474500
486000, 48615600
487000, 55256200
488000, 48264900
489000, 48581900
490000, 47471200
491000, 44289000
492000, 46962300
493000, 48258700
494000, 50322200
495000, 46986700
496000, 45661200
497000, 45199200
498000, 46341900
499000, 45471000
500000, 47792400
501000, 46924500
502000, 45481600
503000, 48218300
504000, 47424700
505000, 45899700
506000, 46549800
507000, 48044900
508000, 48016300
509000, 48757400
510000, 49703900
511000, 48448800
512000, 49706400
513000, 58687300
514000, 49064900
515000, 47158200
516000, 48967400
517000, 48594600
518000, 50108700
519000, 48226700
520000, 50354900
521000, 49037700
522000, 49073200
523000, 50237400
524000, 51091400
525000, 49865700
526000, 51325500
527000, 50230300
528000, 48916600
529000, 53975500
530000, 49050800
531000, 49813800
532000, 52956300
533000, 52068100
534000, 51316200
535000, 49690200
536000, 55162600
537000, 52755700
538000, 56429600
539000, 50249300
540000, 54790300
541000, 54045400
542000, 55684700
543000, 52667400
544000, 51445900
545000, 54833500
546000, 58783700
547000, 60141800
548000, 57642100
549000, 59218100
550000, 58654000
551000, 52431200
552000, 53519200
553000, 51428400
554000, 50321400
555000, 53576300
556000, 52890700
557000, 53669200
558000, 53454100
559000, 54286300
560000, 51013100
561000, 54421600
562000, 55148200
563000, 54264200
564000, 53369300
565000, 52224400
566000, 53084200
567000, 57932900
568000, 58380100
569000, 54560800
570000, 59835100
571000, 56500700
572000, 57366500
573000, 56319000
574000, 53258000
575000, 53643400
576000, 53392200
577000, 53679700
578000, 55283900
579000, 57546500
580000, 57125700
581000, 57281300
582000, 57097000
583000, 56426400
584000, 57018200
585000, 56982900
586000, 56340900
587000, 56559700
588000, 57409600
589000, 56908300
590000, 60177300
591000, 56679200
592000, 56884300
593000, 60179000
594000, 60425100
595000, 56309500
596000, 57126300
597000, 61038900
598000, 58161000
599000, 58133800
600000, 55607700
601000, 57067200
602000, 56975200
603000, 59045100
604000, 59785500
605000, 57718800
606000, 64262100
607000, 58429700
608000, 58222900
609000, 60485200
610000, 58346900
611000, 59162900
612000, 57462200
613000, 57718100
614000, 62401400
615000, 59541400
616000, 58820200
617000, 64079100
618000, 59474600
619000, 60535800
620000, 57600000
621000, 58418700
622000, 59889900
623000, 61551500
624000, 60166800
625000, 61642400
626000, 61548300
627000, 59827500
628000, 59612900
629000, 59114900
630000, 62458600
631000, 61153800
632000, 61103300
633000, 60780300
634000, 60517700
635000, 63332600
636000, 61615900
637000, 61518100
638000, 64311500
639000, 62017300
640000, 63593500
641000, 65567200
642000, 62924300
643000, 64693600
644000, 63454900
645000, 62785100
646000, 60535400
647000, 61927300
648000, 63728800
649000, 58865000
650000, 65828900
651000, 66278600
652000, 63634200
653000, 66793400
654000, 59986700
655000, 61395700
656000, 61741200
657000, 61046300
658000, 64147500
659000, 62474800
660000, 67238200
661000, 64385200
662000, 67196600
663000, 72012700
664000, 64412100
665000, 62136100
666000, 64797400
667000, 62534100
668000, 69084400
669000, 64928800
670000, 65405800
671000, 67882800
672000, 66261100
673000, 66030900
674000, 66379300
675000, 68074700
676000, 68553200
677000, 66591100
678000, 66845400
679000, 67097700
680000, 66849100
681000, 64651900
682000, 67803300
683000, 65288300
684000, 68671000
685000, 69181900
686000, 67181300
687000, 69723600
688000, 67780700
689000, 71090800
690000, 67881600
691000, 67663600
692000, 66253800
693000, 68205700
694000, 69242600
695000, 68618300
696000, 70027400
697000, 65054500
698000, 67057300
699000, 66578800
700000, 67271200
701000, 66762700
702000, 65871300
703000, 67991500
704000, 66522200
705000, 72637700
706000, 69474200
707000, 65447500
708000, 69788900
709000, 71199100
710000, 72425300
711000, 69462900
712000, 79298100
713000, 66582800
714000, 69999500
715000, 72152800
716000, 70775900
717000, 70934400
718000, 74755800
719000, 76387000
720000, 73540600
721000, 81064200
722000, 77225700
723000, 72582300
724000, 70593400
725000, 68419600
726000, 74586100
727000, 71821100
728000, 71472400
729000, 74996800
730000, 76065500
731000, 72486000
732000, 73444700
733000, 71119700
734000, 71438300
735000, 74090400
736000, 78190800
737000, 75648300
738000, 71974800
739000, 75812300
740000, 69895300
741000, 71165100
742000, 75593100
743000, 75776000
744000, 90412300
745000, 78425500
746000, 71210200
747000, 72371300
748000, 73758300
749000, 72089700
750000, 75741700
751000, 72956900
752000, 74952500
753000, 74750900
754000, 73673200
755000, 72150000
756000, 76287900
757000, 74060900
758000, 74624000
759000, 74079100
760000, 75142000
761000, 74706600
762000, 76393600
763000, 75390700
764000, 77472800
765000, 75121400
766000, 73153400
767000, 76065200
768000, 78193000
769000, 77046500
770000, 77051700
771000, 78105800
772000, 74752900
773000, 76192100
774000, 74916000
775000, 76913300
776000, 75536900
777000, 73391000
778000, 76297600
779000, 78231700
780000, 75979500
781000, 77108300
782000, 78839400
783000, 78274300
784000, 74516500
785000, 78957500
786000, 79402600
787000, 88835900
788000, 77035700
789000, 77474200
790000, 80078900
791000, 76908600
792000, 78218200
793000, 83563300
794000, 76606700
795000, 79060200
796000, 79702800
797000, 78328000
798000, 75510800
799000, 79085100
800000, 88420400
801000, 79839300
802000, 80070000
803000, 77166400
804000, 74967300
805000, 76016500
806000, 77953100
807000, 77904600
808000, 80187700
809000, 77868200
810000, 77995700
811000, 80728700
812000, 79797000
813000, 79945400
814000, 80187600
815000, 88784300
816000, 79242400
817000, 78480100
818000, 80722900
819000, 83519300
820000, 80192200
821000, 80703400
822000, 81097100
823000, 85679300
824000, 78945500
825000, 77966100
826000, 79393200
827000, 83439000
828000, 82476600
829000, 84401700
830000, 82892500
831000, 81293300
832000, 83652900
833000, 84083300
834000, 84042900
835000, 80929500
836000, 82610000
837000, 86910800
838000, 81506800
839000, 80429600
840000, 87206500
841000, 97228400
842000, 95468600
843000, 91987300
844000, 84034000
845000, 84609300
846000, 81955400
847000, 88973200
848000, 87450200
849000, 84845100
850000, 80717600
851000, 80941700
852000, 82184200
853000, 83424200
854000, 84138500
855000, 86951400
856000, 85853800
857000, 85381300
858000, 90090400
859000, 84686900
860000, 83586500
861000, 83472200
862000, 85480800
863000, 95789800
864000, 83853600
865000, 88804200
866000, 87502300
867000, 88372300
868000, 84685400
869000, 88174300
870000, 89391500
871000, 87256600
872000, 88457600
873000, 87773800
874000, 88268400
875000, 87693100
876000, 86769600
877000, 83432500
878000, 88531300
879000, 86057100
880000, 91454300
881000, 87184600
882000, 87651500
883000, 90180200
884000, 89293300
885000, 96796600
886000, 91596800
887000, 91932500
888000, 94365000
889000, 90325900
890000, 88991400
891000, 91632800
892000, 95275300
893000, 88314800
894000, 94019700
895000, 92526400
896000, 92278200
897000, 96435100
898000, 96211200
899000, 95806600
900000, 91855500
901000, 92304800
902000, 96740700
903000, 89717200
904000, 94788200
905000, 96811200
906000, 100274900
907000, 102638500
908000, 98777000
909000, 98850600
910000, 99822500
911000, 99904300
912000, 95951100
913000, 94973600
914000, 90655800
915000, 95809900
916000, 98140700
917000, 97232600
918000, 94637500
919000, 95787700
920000, 96066400
921000, 93694900
922000, 92326400
923000, 93343800
924000, 91350300
925000, 98467900
926000, 93965200
927000, 93235200
928000, 93610800
929000, 96219200
930000, 92301800
931000, 94603900
932000, 100851000
933000, 93805000
934000, 94824200
935000, 92991200
936000, 96568200
937000, 96731000
938000, 94164400
939000, 95050500
940000, 93718000
941000, 92629500
942000, 96237200
943000, 95631500
944000, 100444100
945000, 102441700
946000, 96815000
947000, 94272900
948000, 98340700
949000, 98968400
950000, 95286300
951000, 92881100
952000, 96265500
953000, 105253800
954000, 100649000
955000, 96325400
956000, 95269500
957000, 96402500
958000, 99852500
959000, 101227400
960000, 98023800
961000, 96386600
962000, 98662400
963000, 97452600
964000, 95805600
965000, 102242300
966000, 97034100
967000, 99793700
968000, 96763700
969000, 98778900
970000, 98871400
971000, 97925000
972000, 97736500
973000, 100065900
974000, 100309800
975000, 99763500
976000, 99263400
977000, 97650000
978000, 98359500
979000, 102448600
980000, 102623800
981000, 96131600
982000, 95892200
983000, 96180200
984000, 97336800
985000, 101380900
986000, 98750800
987000, 96808000
988000, 101779100
989000, 99451300
990000, 101768000
991000, 101950200
992000, 104368600
993000, 101134100
994000, 100557200
995000, 101457500
996000, 108780100
997000, 107224000
998000, 97382900
999000, 101709700
1000000, 102264400
